Category	Brand	Your SKU	Product ID	Product Name	Number of merchants	Price	Lowest price incl us	Lowest price incl us	Lowest price excl us	Lowest price excl us	Popularity Rank (category)	Popularity Rank (global)	Price 1 - Merchant Name	Price 1 - Price	Price 1 - Stock status	Price 1 - Shipping cost	Price 2 - Merchant Name	Price 2 - Price	Price 2 - Stock status	Price 2 - Shipping cost	Price 3 - Merchant Name	Price 3 - Price	Price 3 - Stock status	Price 3 - Shipping cost	Price 4 - Merchant Name	Price 4 - Price	Price 4 - Stock status	Price 4 - Shipping cost	Price 5 - Merchant Name	Price 5 - Price	Price 5 - Stock status	Price 5 - Shipping cost	Price 6 - Merchant Name	Price 6 - Price	Price 6 - Stock status	Price 6 - Shipping cost	Price 7 - Merchant Name	Price 7 - Price	Price 7 - Stock status	Price 7 - Shipping cost	Price 8 - Merchant Name	Price 8 - Price	Price 8 - Stock status	Price 8 - Shipping cost	Price 9 - Merchant Name	Price 9 - Price	Price 9 - Stock status	Price 9 - Shipping cost	Price 10 - Merchant Name	Price 10 - Price	Price 10 - Stock status	Price 10 - Shipping cost	Link to product	Gtin14
Elartiklar	Innr	800007-1	3202264049	Innr Outdoor Extension Cable 2 M OEC 120, 2 m	11	179,00	tink	179,00	Amazon.se	179,00			tink	179,00	In stock	0,00	Amazon.se	179,00	In stock		Elon	179,00	In stock	29,00	Compumail	195,00	In stock	62,00	Cdon	199,00	In stock	49,00	Komplett	199,00	In stock	19,00	Lamp24	199,00	In stock	109,00	ComputerSalg.se	204,00	In stock	49,00	mcbuero	241,65	In stock	234,29	Fcomputer SE	396,00	In stock	69,00	https://www.pricerunner.se/pl/710-3202264049/Elartiklar/Innr-Outdoor-Extension-Cable-2-M-OEC-120-2-m-priser	08718781552572
Elartiklar	EZVIZ	1430021-01	3200596466	EZVIZ DB1C	8	1 299,00	tink	1 299,00	Amazon.se	1 299,99			tink	1 299,00	In stock	0,00	Amazon.se	1 299,99	In stock		Power SE	1 300,00	In stock	0,00	Proshop	1 722,00	Out of stock	0,00	Cdon	1 879,00	In stock	0,00	ComputerSalg.se	1 888,00	In stock	0,00	ShopBetter.se	1 999,99	In stock	0,00	ullakulla se	2 019,99	In stock	0,00									https://www.pricerunner.se/pl/710-3200596466/Elartiklar/EZVIZ-DB1C-priser	06941545604565
Elartiklar	Philips	230020-01	3200068598	Philips Hue Dimmer Switch EU/UK	52	219,00	Power SE	185,00	Power SE	185,00	166	35505	Power SE	185,00	In stock	49,00	Amazon.se	185,00	In stock		ComputerSalg.se	191,00	In stock	40,00	Komplett	199,00	In stock	19,00	Hornbach	199,00	In stock	59,90	Compumail	201,00	In stock	62,00	Lamper	201,57	Unknown stock status	42,98	Dustin Home	203,00	Preorder	69,00	Buyersclub	209,00	In stock	59,00	Designlite SE	215,00	In stock	49,00	https://www.pricerunner.se/pl/710-3200068598/Elartiklar/Philips-Hue-Dimmer-Switch-EU-UK-priser	08719514274617
Elartiklar	Hombli	300009-01	3200598922	Hombli Smart Switch Module, Black	6	299,00	Datia	249,00	Datia	249,00			Datia	249,00	Unknown stock status	124,00	Tingstad	255,00	Unknown stock status	99,00	Compliq	285,00	Out of stock	123,75	tink	299,00	In stock	0,00	Lilon	449,00	Unknown stock status	39,00	Amazon.se	449,00	In stock																		https://www.pricerunner.se/pl/710-3200598922/Elartiklar/Hombli-Smart-Switch-Module-Black-priser	08719323918207
Elartiklar	Ring	360023-01	3200028136	Ring Chime Gen 2	15	350,00	Power SE	346,00	Power SE	346,00	864	147199	Power SE	346,00	In stock	49,00	Proshop	346,00	In stock	59,00	tink	350,00	In stock	0,00	Webhallen SE	399,00	Out of stock	49,00	Elektronikhuset Ljud & Data	399,00	Unknown stock status	0,00	Kjell & Company	399,00	In stock	49,00	Komplett	419,00	In stock	19,00	Dustin Home	439,00	In stock	69,00	TechInn	440,99	In stock		Elgiganten	446,00	In stock	39,00	https://www.pricerunner.se/pl/710-3200028136/Elartiklar/Ring-Chime-Gen-2-priser	00842861110371
Elartiklar	Sonos	220010-02	3200598419	Sonos One/Play:1 Long Power Cable Black	8	289,00	tink	289,00	Inet	289,00	929	155115	tink	289,00	In stock	0,00	Inet	289,00	Out of stock	0,00	Hembiobutiken	289,00	Out of stock	0,00	Komplett	299,00	In stock	19,00	Datia	392,00	Unknown stock status	124,00	Elgiganten	429,00	In stock	39,00	Compliq	515,00	Out of stock	123,75	RDEButik	673,00	Unknown stock status	119,00									https://www.pricerunner.se/pl/710-3200598419/Elartiklar/Sonos-One-Play-1-Long-Power-Cable-Black-priser	08717755775221
Elartiklar	Hombli	300027-01	3201715644	Hombli Smart Switch Module Duo Black	4	349,00	Datia	311,00	Datia	311,00			Datia	311,00	Unknown stock status	124,00	Tingstad	321,25	Unknown stock status	99,00	tink	349,00	In stock	0,00	Compliq	370,00	Out of stock	123,75																									https://www.pricerunner.se/pl/710-3201715644/Elartiklar/Hombli-Smart-Switch-Module-Duo-Black-priser	08719323918214
Elartiklar	Arlo	1210008-02	3200056779	Arlo AVD2001-100EUS Video Doorbell	30	1 999,00	Amazon.se	1 222,00	Amazon.se	1 222,00	451	90058	Amazon.se	1 222,00	In stock		NetOnNet	1 790,00	In stock	0,00	Power SE	1 790,00	In stock	0,00	MediaMarkt	1 790,00	In stock	0,00	Webhallen SE	1 790,00	In stock	0,00	Komplett	1 790,00	In stock	0,00	Elgiganten	1 790,00	In stock	39,00	Inet	1 890,00	In stock	0,00	Dustin Home	1 890,00	In stock	69,00	Proshop	1 957,00	In stock	0,00	https://www.pricerunner.se/pl/710-3200056779/Elartiklar/Arlo-AVD2001-100EUS-Video-Doorbell-priser	00193108141529
Elartiklar	SwitchBot	50004-02	3201773472	SwitchBot Curtain U Rail 2	5	749,00	NetOnNet	679,00	NetOnNet	679,00	60	15854	NetOnNet	679,00	In stock	0,00	StyraHem	699,00	In stock	0,00	Proshop	699,00	In stock	59,00	tink	749,00	In stock	0,00	Webhallen SE	849,00	In stock	0,00																					https://www.pricerunner.se/pl/710-3201773472/Elartiklar/SwitchBot-Curtain-U-Rail-2-priser	00850007706548
Elartiklar	Hombli	300051-01	3200338875	Hombli Smart Switch	8	199,00	Proshop	181,00	Proshop	181,00			Proshop	181,00	In stock	59,00	tink	199,00	In stock	0,00	Datia	199,00	Unknown stock status	124,00	Tingstad	212,50	In stock	99,00	Compliq	227,50	Out of stock	123,75	Lilon	399,00	Unknown stock status	39,00	Cdon	399,00	In stock	0,00	Elektronik24	455,00	In stock	49,00									https://www.pricerunner.se/pl/710-3200338875/Elartiklar/Hombli-Smart-Switch-priser	08719323914858
Elartiklar	EZVIZ	1430015-01	3200264523	EZVIZ CS-CMT-A0-Transformer	4	169,00	tink	169,00	Låsgiganten	169,00			tink	169,00	In stock	0,00	Låsgiganten	169,00	In stock	65,00	ComputerSalg.se	308,00	In stock	49,00	Cdon	357,00	In stock	0,00																									https://www.pricerunner.se/pl/710-3200264523/Elartiklar/EZVIZ-CS-CMT-A0-Transformer-priser	06941545603407
Elartiklar	Sonos	220010-03	3200568651	Sonos One/Play:1 short Power Cable White	9	289,00	Hembiobutiken	175,00	Hembiobutiken	175,00			Hembiobutiken	175,00	In stock	0,00	Komplett	179,00	Out of stock	19,00	Tele-Hå	199,00	In stock	0,00	Elgiganten	269,00	In stock	39,00	Inet	279,00	Out of stock	0,00	Datia	284,00	Unknown stock status	124,00	tink	289,00	In stock	0,00	Compliq	398,75	Out of stock	123,75	RDEButik	575,00	Unknown stock status	119,00					https://www.pricerunner.se/pl/710-3200568651/Elartiklar/Sonos-One-Play-1-short-Power-Cable-White-priser	08717755775276
Elartiklar	Sonos	220010-01	3202263880	Sonos vinklad strömkabel, 0,5 m Svart	6	289,00	Hembiobutiken	175,00	Hembiobutiken	175,00			Hembiobutiken	175,00	In stock	0,00	Komplett	199,00	In stock	19,00	Elgiganten	269,00	In stock	39,00	Inet	279,00	In stock	0,00	tink	289,00	In stock	0,00	RDEButik	575,00	Unknown stock status	119,00																	https://www.pricerunner.se/pl/710-3202263880/Elartiklar/Sonos-vinklad-stroemkabel-0-5-m-Svart-priser	08717755775269
Elartiklar	Ring	3600013	5301190	Ring Video Doorbell 3 Plus	1	2 249,00	tink	2 249,00					tink	2 249,00	In stock	0,00																																					https://www.pricerunner.se/pl/710-5301190/Elartiklar/Ring-Video-Doorbell-3-Plus-priser	00842861108378
Elartiklar	Hombli	3000027	3200506203	Hombli Smart Doorbell 2	7	2 099,00	Inskal	1 449,00	Inskal	1 449,00			Inskal	1 449,00	In stock	0,00	Tingstad	1 565,00	In stock	99,00	iPhonebutiken	1 599,00	In stock	0,00	Elektronik24	1 671,00	In stock	49,00	Lilon	2 089,00	Unknown stock status	39,00	tink	2 099,00	Out of stock	0,00	Kontorsgiganten	2 217,50	In stock	0,00													https://www.pricerunner.se/pl/710-3200506203/Elartiklar/Hombli-Smart-Doorbell-2-priser	08719323917255
Elartiklar	Philips Hue	230022-01	5043155	Philips Hue Smart Plug 1-way	49	329,00	Compumail	296,00	Compumail	296,00	18	4995	Compumail	296,00	In stock	62,00	Power SE	299,00	In stock	49,00	MediaMarkt	299,00	In stock	49,00	Webhallen SE	299,00	Out of stock	29,00	Komplett	299,00	In stock	19,00	Amazon.se	299,00	In stock		Hornbach	299,00	In stock	59,90	Cdon	319,00	In stock	0,00	Elbutik	319,00	In stock	49,00	Buyersclub	319,00	In stock	59,00	https://www.pricerunner.se/pl/710-5043155/Elartiklar/Philips-Hue-Smart-Plug-1-way-priser	08719514342309
Elartiklar	Eve	140016-01	3200132891	Eve Light Switch	10	1 139,00	Gravis.de	1 103,28	Gravis.de	1 103,28			Gravis.de	1 103,28	In stock	275,74	tink	1 139,00	In stock	0,00	ComputerSalg.se	1 165,00	In stock	0,00	Proshop	1 166,00	In stock	0,00	Cdon	1 209,00	In stock	0,00	Lamp24	1 399,00	In stock	0,00	iPhonebutiken	1 399,00	In stock	0,00	Compumail	1 538,00	In stock	0,00	Ginza AB	1 599,00	In stock	0,00	Elektronik24	1 821,00	In stock	49,00	https://www.pricerunner.se/pl/710-3200132891/Elartiklar/Eve-Light-Switch-priser	04260195392106
Elartiklar	Innr	800012-01	5236202	Innr SP 220 1-way 2pcs	10	505,99	Cdon	439,00	Cdon	439,00			Cdon	439,00	In stock	49,00	Amazon.se	439,00	In stock		tink	505,99	In stock	0,00	ComputerSalg.se	539,00	In stock	49,00	Compumail	539,00	In stock	62,00	Komplett	579,00	In stock	0,00	Buyersclub	619,00	In stock	0,00	Lamp24	649,00	In stock	0,00	mcbuero	723,95	In stock	234,29	Elektronik24	904,00	In stock	49,00	https://www.pricerunner.se/pl/710-5236202/Elartiklar/Innr-SP-220-1-way-2pcs-priser	08718781552664
Elartiklar	Eve	140007-01	5302264	Eve Energy 10EBO8301 1-way	17	459,00	Gravis.de	441,25	Gravis.de	441,25	46	13074	Gravis.de	441,25	In stock	275,74	Compumail	446,00	In stock	62,00	Webhallen SE	449,00	In stock	49,00	Cdon	449,00	In stock	0,00	Komplett	449,00	In stock	19,00	Proshop	449,00	In stock	59,00	Inet	449,00	In stock	0,00	Elgiganten	449,00	In stock	39,00	tink	459,00	In stock	0,00	ComputerSalg.se	483,00	In stock	49,00	https://www.pricerunner.se/pl/710-5302264/Elartiklar/Eve-Energy-10EBO8301-1-way-priser	04260195391994
Elartiklar	ABUS	130025-01	3200326001	ABUS SHBW10000	5	779,00	St George Security Store	595,00	St George Security Store	595,00			St George Security Store	595,00	Out of stock	69,00	tink	779,00	In stock	0,00	Lamp24	799,00	In stock	0,00	Cdon	850,00	In stock	59,00	ComputerSalg.se	1 527,00	In stock	0,00																					https://www.pricerunner.se/pl/710-3200326001/Elartiklar/ABUS-SHBW10000-priser	04003318841446
Elartiklar	Eve	140010-01	5316069	Eve Energy 2-pack	14	895,00	Compumail	872,00	Compumail	872,00	300	62788	Compumail	872,00	In stock	62,00	Proshop	875,00	In stock	59,00	Mstore	875,00	In stock	0,00	tink	895,00	In stock	0,00	Cdon	898,00	In stock	0,00	Inet	898,00	In stock	0,00	Elgiganten	898,00	In stock	39,00	iPhonebutiken	899,00	In stock	49,00	Westium Data	948,75	In stock	150,00	Datia	1 041,00	Unknown stock status	124,00	https://www.pricerunner.se/pl/710-5316069/Elartiklar/Eve-Energy-2-pack-priser	04260195392014
Elartiklar	Meross	250003-01	3202742573	Meross MSS710HK	6	249,00	ComputerSalg.se	197,00	ComputerSalg.se	197,00			ComputerSalg.se	197,00	In stock	49,00	iPhonebutiken	199,00	In stock	49,00	RDEButik	220,00	Unknown stock status	119,00	Cdon	246,00	In stock	0,00	tink	249,00	In stock	0,00	Proshop	275,00	Out of stock	79,00																	https://www.pricerunner.se/pl/710-3202742573/Elartiklar/Meross-MSS710HK-priser	00680306683017
Elartiklar	Sonos	220010-04	3201985302	Sonos PCS1LEU1 3.5m	5	289,00	tink	289,00	Inet	289,00	443	89088	tink	289,00	In stock	0,00	Inet	289,00	In stock	0,00	Hembiobutiken	289,00	Out of stock	0,00	Komplett	289,00	In stock	19,00	Elgiganten	429,00	In stock	39,00																					https://www.pricerunner.se/pl/710-3201985302/Elartiklar/Sonos-PCS1LEU1-3.5m-priser	08717755775238
Elartiklar	Elgato	140027-01	4607893	Elgato Eve Motion	9	319,00	tink	319,00	MaxGaming	439,00	99	92356	tink	319,00	In stock	0,00	MaxGaming	439,00	In stock	39,00	ComputerSalg.se	455,00	In stock	49,00	Net2World	490,00	In stock	49,00	Webhallen SE	499,00	In stock	49,00	Proshop	499,00	In stock	59,00	Cdon	506,00	In stock	0,00	MacForum	549,00	In stock	99,00	iPhonebutiken	599,00	Out of stock	49,00					https://www.pricerunner.se/pl/710-4607893/Elartiklar/Elgato-Eve-Motion-priser	04260195390980
Elartiklar	Ring	360010-01	5191585	Ring Video Doorbell 3	8	1 999,00	Elgiganten	1 490,00	Elgiganten	1 490,00	150	32496	Elgiganten	1 490,00	In stock	39,00	Proshop	1 690,00	In stock	0,00	Webhallen SE	1 790,00	In stock	0,00	Kjell & Company	1 790,00	In stock	0,00	Vitvaruexperten	1 890,00	In stock	0,00	Bora-computer	1 989,90	Out of stock	332,39	tink	1 999,00	In stock	0,00	Datia	3 179,00	Unknown stock status	124,00									https://www.pricerunner.se/pl/710-5191585/Elartiklar/Ring-Video-Doorbell-3-priser	00842861112351
Elartiklar	Senic	1770003-01	3200128836	Senic Friends of Hue Outdoor Switch	9	889,00	Power SE	695,00	Power SE	695,00	231	214970	Power SE	695,00	In stock	0,00	Amazon.se	708,00	In stock		Proshop	709,00	In stock	59,00	Gravis.de	778,06	In stock	277,81	tink	889,00	In stock	0,00	Elbutik	899,00	Out of stock	49,00	Cdon	945,00	In stock	99,00	ComputerSalg.se	1 056,00	In stock	0,00	Lamp24	1 099,00	In stock	0,00					https://www.pricerunner.se/pl/710-3200128836/Elartiklar/Senic-Friends-of-Hue-Outdoor-Switch-priser	04260476940323
Elartiklar		250004-01	3202482975	Meross Smart Wifi Strömbrytare (1-pol/trappströmbrytare) vit	6	299,00	iPhonebutiken	249,00	iPhonebutiken	249,00	1418	210572	iPhonebutiken	249,00	Out of stock	49,00	ComputerSalg.se	295,00	In stock	49,00	tink	299,00	In stock	0,00	Amazon.se	300,96	In stock		Proshop	369,00	Out of stock	59,00	TechInn	387,99	In stock																		https://www.pricerunner.se/pl/710-3202482975/Elartiklar/Meross-Smart-Wifi-Stroembrytare-%281-pol-trappstroembrytare%29-vit-priser	00680306682409
Elartiklar	Philips Hue	230011-02	3201754923	Philips Hue Tap Dial Switch EU	31	529,00	Power SE	418,00	Power SE	418,00	8	2910	Power SE	418,00	In stock	49,00	Amazon.se	418,00	In stock		Compumail	459,00	In stock	62,00	Proshop	483,00	In stock	59,00	Kjell & Company	499,00	In stock	0,00	Inet	499,00	Out of stock	0,00	Webhallen SE	499,00	In stock	49,00	Komplett	499,00	Out of stock	19,00	ComputerSalg.se	500,00	In stock	49,00	tink	529,00	In stock	0,00	https://www.pricerunner.se/pl/710-3201754923/Elartiklar/Philips-Hue-Tap-Dial-Switch-EU-priser	08719514440937
Förstärkare & Receivers	Sonos	220017-01	5042573	Sonos Port	28	4 790,00	Amazon.se	4 664,00	Amazon.se	4 664,00	53	36276	Amazon.se	4 664,00	In stock		RDEButik	4 697,00	Unknown stock status	119,00	tink	4 790,00	In stock	0,00	Datia	4 790,00	Unknown stock status	124,00	Nårdik	4 790,00	In stock	79,00	Tele-Hå	4 790,00	In stock	0,00	Hembiobutiken	4 790,00	In stock	0,00	Dustin Home	4 790,00	In stock	0,00	Hages	4 790,00	Unknown stock status	0,00	Hi-Fi Klubben Sverige	4 790,00	In stock	0,00	https://www.pricerunner.se/pl/96-5042573/Foerstaerkare-Receivers/Sonos-Port-priser	08717755776723
Garageportar	Meross	250015-01	3202781857	Meross MSG200	2	699,00	tink	699,00	Proshop	790,00	94	89202	tink	699,00	In stock	0,00	Proshop	790,00	Out of stock	59,00																																	https://www.pricerunner.se/pl/1314-3202781857/Garageportar/Meross-MSG200-priser	06973696560292
Garageportar	Meross	250013-01	3200321474	Meross MSG100	9	549,00	ComputerSalg.se	531,00	ComputerSalg.se	531,00	90	87521	ComputerSalg.se	531,00	In stock	49,00	tink	549,00	In stock	0,00	Cdon	582,00	In stock	0,00	iPhonebutiken	599,00	In stock	49,00	Proshop	603,00	In stock	59,00	Buyersclub	629,00	In stock	0,00	RDEButik	661,00	Unknown stock status	119,00	NetOnNet	699,00	In stock	0,00	Mackablar	759,00	Unknown stock status	45,00					https://www.pricerunner.se/pl/1314-3200321474/Garageportar/Meross-MSG100-priser	00787446925622
Husdjur	Bold	160010-01	3202555054	Bold Clicker Fjärrkontroll	5	459,00	Deurklinkenshop	430,95	Deurklinkenshop	430,95			Deurklinkenshop	430,95	In stock	464,10	Proshop	454,00	In stock	79,00	TechInn	456,99	In stock		tink	459,00	In stock	0,00	Teknavi	499,46	In stock	149,11																					https://www.pricerunner.se/pl/456-3202555054/Husdjur/Bold-Clicker-Fjaerrkontroll-priser	08719992868049
Högtalare	Sonos	220016-01	5042189	Sonos One SL	44	2 299,00	Reptil Audio	1 600,00	Reptil Audio	1 600,00	34	3608	Reptil Audio	1 600,00	Unknown stock status	0,00	Lomax	2 111,25	In stock	0,00	RDEButik	2 167,00	Unknown stock status	169,00	Compumail	2 168,00	In stock	0,00	Proshop	2 175,00	In stock	0,00	Mätteknik för alla	2 194,00	In stock	0,00	Gravis.de	2 195,75	In stock	275,74	24.se	2 249,00	In stock	0,00	MediaMarkt	2 288,00	In stock	0,00	Tele-Hå	2 288,00	In stock	0,00	https://www.pricerunner.se/pl/267-5042189/Hoegtalare/Sonos-One-SL-priser	08717755776600
Högtalare	Google	780016-01	5288980	Google Nest Audio	47	1 149,00	Compumail	732,00	Compumail	732,00	1	353	Compumail	732,00	In stock	62,00	Telefonshoppen	745,00	Out of stock	0,00	MaxGaming	789,00	Out of stock	39,00	Bora-computer	798,73	Out of stock	329,41	TechInn	801,99	In stock		Teknavi	805,54	In stock	150,43	FireWallForce	868,15	In stock	0,00	Kjell & Company	879,00	In stock	0,00	Cdon	879,00	In stock	49,00	Soldfy	879,00	In stock	19,00	https://www.pricerunner.se/pl/267-5288980/Hoegtalare/Google-Nest-Audio-priser	00193575007892
Högtalare	Sonos	220018-01	3200100911	Sonos Roam	40	2 199,00	RDEButik	1 924,00	RDEButik	1 924,00	28	2914	RDEButik	1 924,00	Unknown stock status	119,00	Takt & Ton	1 990,00	Unknown stock status	0,00	Buyersclub	1 999,00	In stock	0,00	Compumail	2 048,00	In stock	0,00	Amazon.se	2 055,75	In stock		Lomax	2 111,25	In stock	0,00	MediaMarkt	2 190,00	In stock	0,00	Tele-Hå	2 190,00	In stock	0,00	Inet	2 190,00	In stock	0,00	Hembiobutiken	2 190,00	In stock	0,00	https://www.pricerunner.se/pl/267-3200100911/Hoegtalare/Sonos-Roam-priser	08717755777829
Högtalare	Sonos	220009-01	5190482	Sonos Five	40	6 999,00	RDEButik	6 178,00	RDEButik	6 178,00	13	1434	RDEButik	6 178,00	Unknown stock status	199,00	Takt & Ton	6 190,00	Unknown stock status	0,00	Compumail	6 307,00	In stock	0,00	Proshop	6 336,00	In stock	0,00	Lomax	6 336,25	In stock	0,00	Hages	6 450,00	Unknown stock status	0,00	ComputerSalg.se	6 559,00	In stock	0,00	Mätteknik för alla	6 590,00	In stock	0,00	Soundium	6 602,76	In stock	0,00	Gravis.de	6 609,33	In stock	275,74	https://www.pricerunner.se/pl/267-5190482/Hoegtalare/Sonos-Five-priser	08717755777126
Högtalare	Sonos	220026-01	3202478035	Sonos Sub Mini	36	5 490,00	Amazon.se	5 465,00	Amazon.se	5 465,00	14	1521	Amazon.se	5 465,00	In stock		tink	5 490,00	In stock	0,00	Hages	5 490,00	Out of stock	0,00	Mätteknik för alla	5 490,00	Out of stock	0,00	DataNova Sweden	5 499,00	In stock	99,00	Soundium	5 500,46	In stock	0,00	Gravis.de	5 505,94	In stock	275,74	Muziker	5 769,00	In stock		Proshop	5 853,00	In stock	0,00	ComputerSalg.se	5 988,00	In stock	0,00	https://www.pricerunner.se/pl/267-3202478035/Hoegtalare/Sonos-Sub-Mini-priser	08717755779083
Högtalare	Sonos	220020-02	5190522	Sonos Sub Gen 3	39	9 199,00	Compumail	8 465,00	Compumail	8 465,00	45	4828	Compumail	8 465,00	In stock	0,00	Inet	8 490,00	In stock	0,00	Komplett	8 490,00	In stock	0,00	Proshop	8 741,00	In stock	0,00	Lomax	8 872,50	In stock	0,00	Mätteknik för alla	8 990,00	In stock	0,00	ComputerSalg.se	9 074,00	In stock	0,00	Fcomputer SE	9 152,00	In stock	0,00	tink	9 199,00	In stock	0,00	Cdon	9 319,00	In stock	0,00	https://www.pricerunner.se/pl/267-5190522/Hoegtalare/Sonos-Sub-Gen-3-priser	08717755777256
Högtalare	Sonos	220019-02	3201069042	Sonos Roam SL	30	1 999,00	Compumail	1 869,00	Compumail	1 869,00	201	40130	Compumail	1 869,00	In stock	0,00	BilligTeknik SE	1 890,00	In stock	49,00	Hi-Fi Klubben Sverige	1 890,00	In stock	0,00	Gravis.de	1 975,08	In stock	275,74	ComputerSalg.se	1 979,00	In stock	0,00	Davids	1 990,00	In stock	0,00	MediaMarkt	1 990,00	In stock	0,00	Tele-Hå	1 990,00	In stock	0,00	Inet	1 990,00	In stock	0,00	Hembiobutiken	1 990,00	In stock	0,00	https://www.pricerunner.se/pl/267-3201069042/Hoegtalare/Sonos-Roam-SL-priser	08717755777867
Högtalare	Sonos	220015-02	4875532	Sonos One Gen 2	43	2 549,00	RDEButik	2 037,00	RDEButik	2 037,00	23	2357	RDEButik	2 037,00	Unknown stock status	169,00	Soundium	2 303,80	In stock	0,00	Compumail	2 381,00	In stock	0,00	Amazon.se	2 388,00	Out of stock		Proshop	2 392,00	In stock	0,00	Lomax	2 392,50	In stock	0,00	MediaMarkt	2 399,00	In stock	0,00	Hi-Fi Klubben Sverige	2 399,00	In stock	0,00	BilligTeknik SE	2 479,00	In stock	49,00	Cdon	2 495,00	In stock	0,00	https://www.pricerunner.se/pl/267-4875532/Hoegtalare/Sonos-One-Gen-2-priser	08717755775757
Högtalare	Sonos	2200009	5125918	Sonos One SL 2 Pack	7	4 499,00	Sonos	4 368,00	Sonos	4 368,00	17	1636	Sonos	4 368,00	In stock	0,00	Hi-Fi Klubben Sverige	4 368,00	In stock	0,00	tink	4 499,00	In stock	0,00	Ljudcenter	4 580,00	Unknown stock status	0,00	Takt & Ton	4 597,50	Unknown stock status	0,00	Komplett	4 598,00	In stock	0,00	Reptil Audio	4 598,00	Unknown stock status	0,00													https://www.pricerunner.se/pl/267-5125918/Hoegtalare/Sonos-One-SL-2-Pack-priser	08717755776600
Högtalare	Google	780012-02	5059978	Google Nest Mini 2 Gen	50	649,00	365 Games	250,60	365 Games	250,60	6	611	365 Games	250,60	In stock	37,48	Cdon	334,00	In stock	49,00	Soldfy	334,00	In stock	19,00	MaxGaming	339,00	Out of stock	39,00	Teknikdelar SE	349,00	In stock	29,00	Compumail	354,00	In stock	62,00	ComputerSalg.se	357,00	In stock	49,00	Bora-computer	369,64	Out of stock	329,91	TechInn	371,99	In stock		Phonecrash	379,00	In stock	49,00	https://www.pricerunner.se/pl/267-5059978/Hoegtalare/Google-Nest-Mini-2-Gen-priser	00193575000817
Högtalare	Sonos	220011-01	5042102	Sonos Move	40	4 999,00	Reptil Audio	3 499,00	Reptil Audio	3 499,00	11	1334	Reptil Audio	3 499,00	Unknown stock status	0,00	RDEButik	4 186,00	Unknown stock status	189,00	Compumail	4 208,00	In stock	0,00	Lomax	4 223,75	In stock	0,00	Proshop	4 224,00	In stock	0,00	ComputerSalg.se	4 343,00	In stock	0,00	Cdon	4 351,00	In stock	0,00	Soundium	4 398,16	In stock	0,00	Gravis.de	4 402,54	In stock	275,74	Fcomputer SE	4 474,00	In stock	0,00	https://www.pricerunner.se/pl/267-5042102/Hoegtalare/Sonos-Move-priser	08717755776754
Högtalarfästen & Stativ	Sonos	220013-01	3202687219	Sonos Move Travel	9	899,00	Hi-Fi Klubben Sverige	898,00	Hi-Fi Klubben Sverige	898,00			Hi-Fi Klubben Sverige	898,00	In stock	0,00	tink	899,00	In stock	0,00	Inet	899,00	Out of stock	0,00	Hembiobutiken	899,00	In stock	0,00	Dustin Home	899,00	Preorder	69,00	Elgiganten	899,00	In stock	39,00	Datia	983,00	Unknown stock status	124,00	Compliq	1 020,00	Out of stock	123,75	Muziker	1 029,00	In stock						https://www.pricerunner.se/pl/242-3202687219/Hoegtalarfaesten-Stativ/Sonos-Move-Travel-priser	08717755777447
Högtalarfästen & Stativ	Sonos	220005-01	3200002813	Sonos Arc Wall Mount	19	999,00	Nemmest	638,36	Nemmest	638,36	2	18219	Nemmest	638,36	Unknown stock status	0,00	Buyersclub	779,00	In stock	0,00	Davids	849,00	In stock	0,00	Datia	849,00	Unknown stock status	124,00	Ljudcenter	849,00	In stock	99,00	Dustin Home	849,00	Out of stock	69,00	Gravis.de	871,68	In stock	275,74	Komplett	899,00	In stock	0,00	Muziker	913,00	In stock		Tele-Hå	949,00	In stock	0,00	https://www.pricerunner.se/pl/242-3200002813/Hoegtalarfaesten-Stativ/Sonos-Arc-Wall-Mount-priser	08717755776853
Högtalarfästen & Stativ	Sonos	220025-01	3202513071	Sonos Soundbar Wall Mount	9	549,00	Cdon	390,00	Cdon	390,00	122	274798	Cdon	390,00	In stock	49,00	Hi-Fi Klubben Sverige	498,00	In stock	0,00	Inet	499,00	In stock	0,00	Hembiobutiken	499,00	In stock	0,00	Tele-Hå	499,00	In stock	0,00	Elgiganten	499,00	In stock	39,00	Gravis.de	540,66	In stock	275,74	tink	549,00	In stock	0,00	Muziker	567,00	In stock						https://www.pricerunner.se/pl/242-3202513071/Hoegtalarfaesten-Stativ/Sonos-Soundbar-Wall-Mount-priser	08717755778550
Högtalarfästen & Stativ	Sonos	220014-01	3200369684	Sonos Wall Hook for Sonos Move	10	399,00	Inet	349,00	Inet	349,00	101	235148	Inet	349,00	In stock	0,00	Hembiobutiken	349,00	In stock	0,00	Komplett	349,00	In stock	19,00	Sonos	349,00	In stock	0,00	Elgiganten	349,00	In stock	39,00	Datia	356,00	Unknown stock status	124,00	tink	399,00	In stock	0,00	Tele-Hå	399,00	Out of stock	0,00	Muziker	405,00	In stock		Compliq	418,75	Out of stock	123,75	https://www.pricerunner.se/pl/242-3200369684/Hoegtalarfaesten-Stativ/Sonos-Wall-Hook-for-Sonos-Move-priser	08717755777423
